source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000341-Sample-149	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 149	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_024.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-150	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 150	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_044.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-151	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 151	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_012.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-152	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 152	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090310_018.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-153	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 153	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_062.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-154	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 154	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_058.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-155	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 155	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_055.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-156	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 156	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090310_010.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-157	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 157	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_032.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-158	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 158	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B0101213_018.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-159	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 159	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_054.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-160	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 160	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_069.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-161	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 161	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B0101213_031.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-162	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 162	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090306_010.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
