source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000561-Sample-1865	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1865	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Heart_bRP_Elite_19_f14.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1866	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1866	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Heart_bRP_Elite_19_f28.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1867	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1867	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Liver_bRP_Elite_22_f09.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1868	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1868	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Ovary_Gel_Elite_58_f01.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1869	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1869	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Testis_Gel_Elite_69_f22.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1870	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1870	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Liver_Gel_Velos_24_f14.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1871	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1871	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Platelets_Gel_Elite_48_f09.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1872	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1872	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Gut_bRP_Elite_18_f02.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1873	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1873	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Gallbladder_bRP_Elite_53_f12.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1874	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1874	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_CD4Tcells_bRP_Velos_29_f12.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1875	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1875	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_CD8Tcells_Gel_Elite_44_f03.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1876	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1876	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_NKcells_bRP_Velos_46_f17.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1877	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1877	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Colon_Gel_Elite_51_f21.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1878	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1878	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Lung_Gel_Velos_13_f08.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1879	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1879	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_CD8Tcells_bRP_Elite_77_f10.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1880	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1880	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_CD4Tcells_bRP_Velos_29_f24.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1881	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1881	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Lung_bRP_Velos_12_f15.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1882	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1882	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Placenta_Gel_Velos_14_f24.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1883	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1883	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Kidney_Gel_Elite_55_f06.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1884	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1884	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Heart_Gel_Velos_7_f14.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1885	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1885	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Heart_Gel_Velos_21_f11.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1886	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1886	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_CD4Tcells_Gel_Velos_30_f32.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1887	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1887	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_NKcells_Gel_Elite_78_f01.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1888	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1888	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Urinarybladder_Gel_Elite_70_f11.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1889	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1889	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Liver_Gel_Elite_83_f20.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1890	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1890	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Prostate_bRP_Elite_61_f17.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1891	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1891	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Liver_bRP_Elite_82_f02.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1892	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1892	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Liver_Gel_Velos_11_f11.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1893	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1893	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Liver_Gel_Velos_24_f15.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1894	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1894	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Platelets_Gel_Elite_48_f13.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1895	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1895	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Ovary_bRP_Elite_57_f18.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1896	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1896	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_NKcells_Gel_Velos_47_f09.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1897	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1897	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Platelets_bRP_Velos_35_f11.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1898	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1898	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Ovary_Gel_Elite_58_f18.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1899	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1899	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Heart_Gel_Velos_21_f16.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1900	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1900	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Heart_Gel_Velos_7_f18.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1901	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1901	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Spinalcord_bRP_Elite_66_f14.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1902	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1902	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Urinarybladder_Gel_Elite_40_f17.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1903	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1903	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Heart_Gel_Elite_54_f04.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1904	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1904	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Heart_Gel_Velos_21_f23.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1905	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1905	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Lung_Gel_Elite_56_f15.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1906	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1906	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_CD4Tcells_Gel_Velos_30_f04.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1907	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1907	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_CD8Tcells_Gel_Elite_44_f23.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1908	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1908	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_CD8Tcells_bRP_Velos_43_f19.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1909	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1909	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Placenta_Gel_Velos_14_f18.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1910	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1910	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Platelets_Gel_Velos_36_f08.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-1911	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 1911	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Gallbladder_bRP_Elite_53_f14.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
