source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD002619-Sample-115	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 115	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC33_5.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-116	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 116	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110707_EXQ1_TaGe_SA_BC38_6.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-117	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 117	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110707_EXQ1_TaGe_SA_BC41_3.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-118	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 118	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110624_EXQ1_TaGe_SA_BC21_5.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-119	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 119	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110707_EXQ2_TaGe_SA_BC31_6.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-120	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 120	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110823_EXQ3_TaGe_SA_BC8_5.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-121	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 121	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110823_EXQ3_TaGe_SA_BC28_1.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-122	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 122	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC9_4.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-123	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 123	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110823_EXQ3_TaGe_SA_BC23_6.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-124	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 124	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC10_5.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-125	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 125	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110612_Q2_TaGe_SA_BC1_3.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-126	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 126	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110707_EXQ2_TaGe_SA_BC31_3.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-127	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 127	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC18_6.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-128	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 128	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110617_EXQ2_TaGe_SA_BC29_5.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-129	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 129	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110707_EXQ1_TaGe_SA_BC40_4.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-130	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 130	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110711_EXQ2_TaGe_SA_BC13_1.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-131	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 131	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC33_6.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-132	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 132	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC12_6.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-133	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 133	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110624_EXQ1_TaGe_SA_BC21_2.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-134	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 134	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110701_EXQ2_TaGe_SA_BC45_5.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-135	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 135	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC10_4.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-136	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 136	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110612_Q2_TaGe_SA_BC4_2.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-137	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 137	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC33_3.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-138	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 138	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110707_EXQ2_TaGe_SA_BC31_1.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-139	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 139	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC19_6.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-140	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 140	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110707_EXQ2_TaGe_SA_BC46_2.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-141	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 141	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110624_EXQ1_TaGe_SA_BC21_4.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-142	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 142	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110707_EXQ1_TaGe_SA_BC42_4.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-143	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 143	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110612_Q2_TaGe_SA_BC3_2.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-144	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 144	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC9_3.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-145	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 145	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110610_Q2_TaGe_SA_SSM1_6.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-146	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 146	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110823_EXQ3_TaGe_SA_BC28_4.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-147	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 147	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110624_EXQ1_TaGe_SA_BC22_4.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-148	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 148	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110823_EXQ3_TaGe_SA_BC30_2.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-149	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 149	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110823_EXQ3_TaGe_SA_BC30_1.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-150	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 150	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC27_4.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-151	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 151	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC27_6.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-152	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 152	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110616_EXQ1_TaGe_SA_BC10_6.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
PXD002619-Sample-153	Homo sapiens	breast	breast cancer	cancer cells	HCC1599, MCF7, HCC1937, HCC2218, HMEC	not available	not available	not available	not available	run 153	proteomic profiling by mass spectrometry	not available	not available	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	breast cancer subtype (ERPR, Her2, TN)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	6 ppm	20 ppm	dithiothreitol	orbitrap	20110612_Q2_TaGe_SA_BC4_3.raw	v1.1.0	HAMLET-agentic v2.1.0	breast cancer
