accession,existing_PRIDE_SDRF
PXD055555,False
PXD055556,False
PXD055559,False
PXD055560,False
PXD055561,False
PXD055562,False
PXD055563,False
PXD055566,False
PXD055570,False
PXD055574,False
PXD055575,False
PXD055576,False
PXD055577,False
PXD055579,False
PXD055583,False
PXD055584,False
PXD055585,False
PXD055586,False
PXD055588,False
PXD055590,False
PXD055592,False
PXD055593,False
PXD055594,False
PXD055597,False
PXD055599,False
PXD055600,False
PXD055601,False
PXD055603,False
PXD055605,False
PXD055609,False
PXD055617,False
PXD055620,False
PXD055622,False
PXD055623,False
PXD055624,False
PXD055625,False
PXD055626,False
PXD055627,False
PXD055628,False
PXD055629,False
PXD055631,False
PXD055632,False
PXD055633,False
PXD055635,False
PXD055639,False
PXD055640,False
PXD055641,False
PXD055642,False
PXD055643,False
PXD055646,False
PXD055647,False
PXD055649,False
PXD055650,False
PXD055651,False
PXD055703,False
PXD055704,False
PXD055705,False
PXD055708,False
PXD055717,False
PXD055718,False
PXD055722,False
PXD055726,False
PXD055734,False
PXD055735,False
PXD055737,False
PXD055738,False
PXD055740,False
PXD055741,False
PXD055742,False
PXD055743,False
PXD055744,False
PXD055745,False
PXD055747,False
PXD055748,False
PXD055749,False
PXD055750,False
PXD055757,False
PXD055759,False
PXD055762,False
PXD055766,False
PXD055767,False
PXD055768,False
PXD055775,False
PXD055776,False
PXD055777,False
PXD055778,False
PXD055781,True
PXD055782,False
PXD055783,False
PXD055784,False
PXD055787,False
PXD055793,False
PXD055795,False
PXD055796,False
PXD055804,False
PXD055807,False
PXD055809,False
PXD055810,False
PXD055812,False
PXD055814,False
PXD055815,False
PXD055816,False
PXD055817,False
PXD055818,False
PXD055821,False
PXD055823,False
PXD055825,False
PXD055826,False
PXD055828,False
PXD055829,False
PXD055830,False
PXD055831,False
PXD055832,False
PXD055834,False
PXD055837,True
PXD055838,False
PXD055840,False
PXD055842,False
PXD055843,False
PXD055844,False
PXD055845,False
PXD055846,False
PXD055848,False
PXD055851,False
PXD055852,False
PXD055854,False
PXD055855,False
PXD055858,False
PXD055862,False
PXD055863,False
PXD055865,False
PXD055866,False
PXD055867,False
PXD055868,False
PXD055869,False
PXD055870,False
PXD055872,False
PXD055873,False
PXD055874,False
PXD055876,False
PXD055877,False
PXD055878,False
PXD055879,False
PXD055880,False
PXD055882,False
PXD055884,False
PXD055885,False
PXD055888,False
PXD055890,False
PXD055891,False
PXD055893,False
PXD055895,False
PXD055896,False
PXD055898,False
PXD055899,False
PXD055900,False
PXD055901,False
PXD055902,False
PXD055903,False
PXD055904,False
PXD055905,False
PXD055907,False
PXD055908,False
PXD055909,False
PXD055911,False
PXD055912,False
PXD055913,False
PXD055914,False
PXD055915,False
PXD055917,False
PXD055918,False
PXD055919,False
PXD055923,False
PXD055924,False
PXD055927,False
PXD055932,False
PXD055933,False
PXD055934,False
PXD055935,False
PXD055937,False
PXD055938,False
PXD055939,False
PXD055940,False
PXD055941,False
PXD055942,False
PXD055943,False
PXD055944,False
PXD055948,False
PXD055949,False
PXD055950,False
PXD055952,False
PXD055955,False
PXD055956,False
PXD055957,False
PXD055962,False
PXD055964,False
PXD055965,False
PXD055968,False
PXD055969,False
PXD055970,False
PXD055972,False
PXD055973,False
PXD055974,False
PXD055976,False
PXD055978,False
PXD055980,False
PXD055981,False
PXD055982,False
PXD055983,False
PXD055984,False
PXD055985,False
PXD055986,False
PXD055987,False
PXD055994,False
PXD055996,False
PXD056001,False
PXD056002,False
PXD056003,False
PXD056004,False
PXD056006,False
PXD056007,False
PXD056008,False
PXD056009,False
PXD056010,False
PXD056011,False
PXD056013,False
PXD056016,False
PXD056020,False
PXD056021,False
PXD056024,True
PXD056025,False
PXD056026,False
PXD056027,False
PXD056029,False
PXD056030,False
PXD056031,False
PXD056036,False
PXD056037,False
PXD056039,False
PXD056040,False
PXD056041,False
PXD056042,False
PXD056046,False
PXD056047,False
PXD056050,False
PXD056051,False
PXD056053,False
PXD056054,False
PXD056055,False
PXD056057,False
PXD056059,False
PXD056060,False
PXD056061,False
PXD056063,False
PXD056064,False
PXD056069,False
PXD056070,False
PXD056072,False
PXD056074,False
PXD056075,False
PXD056076,False
PXD056077,True
PXD056078,False
PXD056079,False
PXD056080,False
PXD056082,False
PXD056083,False
PXD056084,False
PXD056085,False
PXD056087,False
PXD056088,False
PXD056089,False
PXD056092,False
PXD056093,False
PXD056095,False
PXD056096,False
PXD056097,False
PXD056098,False
PXD056099,False
PXD056101,False
PXD056103,False
PXD056104,False
PXD056107,False
PXD056141,False
PXD056153,False
PXD056156,False
PXD056157,False
PXD056159,False
PXD056160,False
PXD056161,False
PXD056163,False
PXD056164,False
PXD056167,False
PXD056168,False
PXD056170,False
PXD056171,False
PXD056172,False
PXD056173,False
PXD056175,False
PXD056176,False
PXD056177,False
PXD056179,False
PXD056181,False
PXD056183,False
PXD056184,False
PXD056185,False
PXD056186,False
PXD056187,False
PXD056188,False
PXD056189,False
PXD056190,False
PXD056191,False
PXD056192,False
PXD056194,False
PXD056196,False
PXD056197,False
PXD056198,False
PXD056199,False
PXD056206,False
PXD056211,False
PXD056212,False
PXD056217,False
PXD056221,False
PXD056223,False
PXD056224,False
PXD056225,False
PXD056226,False
PXD056229,False
PXD056230,False
PXD056232,False
PXD056233,False
PXD056235,False
PXD056236,False
PXD056237,False
PXD056238,False
PXD056239,False
PXD056242,False
PXD056243,False
PXD056245,False
PXD056246,False
PXD056248,False
PXD056249,False
PXD056251,False
PXD056253,False
PXD056255,False
PXD056257,False
PXD056258,False
PXD056260,False
PXD056263,False
PXD056276,False
PXD056277,False
PXD056278,False
PXD056281,True
PXD056286,False
PXD056290,False
PXD056291,False
PXD056293,False
PXD056295,False
PXD056296,False
PXD056297,False
PXD056299,False
PXD056300,False
PXD056312,False
PXD056314,False
PXD056316,False
PXD056318,False
PXD056319,False
PXD056320,False
PXD056325,False
PXD056326,False
PXD056327,False
PXD056328,False
PXD056329,False
PXD056330,False
PXD056331,False
PXD056333,False
PXD056334,False
PXD056338,False
PXD056341,False
PXD056342,False
PXD056343,False
PXD056344,False
PXD056345,False
PXD056346,False
PXD056347,False
PXD056357,False
PXD056360,False
PXD056364,False
PXD056366,False
PXD056369,False
PXD056370,False
PXD056371,False
PXD056372,False
PXD056373,False
PXD056374,False
PXD056375,False
PXD056376,False
PXD056377,False
PXD056378,False
PXD056380,False
PXD056381,False
PXD056390,False
PXD056391,False
PXD056392,False
PXD056395,False
PXD056396,False
PXD056398,False
PXD056399,False
PXD056400,False
PXD056403,False
PXD056404,False
PXD056409,False
PXD056411,False
PXD056412,False
PXD056415,False
PXD056416,False
PXD056417,False
PXD056419,False
PXD056421,False
PXD056424,False
PXD056426,False
PXD056428,True
PXD056432,False
PXD056436,False
PXD056438,False
PXD056439,False
PXD056440,False
PXD056442,False
PXD056444,False
PXD056445,False
PXD056446,False
PXD056448,False
PXD056452,False
PXD056453,False
PXD056457,False
PXD056459,False
PXD056462,False
PXD056463,False
PXD056464,False
PXD056465,False
PXD056466,False
PXD056467,False
PXD056469,False
PXD056472,False
PXD056473,False
PXD056475,False
PXD056477,False
PXD056479,False
PXD056482,False
PXD056488,False
PXD056490,False
PXD056492,False
PXD056493,False
PXD056494,False
PXD056495,False
PXD056497,False
PXD056498,False
PXD056499,False
PXD056500,False
PXD056501,False
PXD056503,False
PXD056504,False
PXD056505,False
PXD056507,False
PXD056508,False
PXD056510,False
PXD056511,False
PXD056514,False
PXD056515,False
PXD056517,False
PXD056526,False
PXD056528,False
PXD056535,False
PXD056539,False
PXD056541,False
PXD056542,False
PXD056543,False
PXD056544,False
PXD056545,False
PXD056546,False
PXD056551,False
PXD056553,True
PXD056554,False
PXD056556,True
PXD056558,False
PXD056559,True
PXD056560,True
PXD056561,False
PXD056562,False
PXD056564,False
PXD056565,False
PXD056566,False
PXD056568,False
PXD056569,False
PXD056570,False
PXD056571,False
PXD056597,False
PXD056601,False
PXD056603,False
PXD056606,True
PXD056607,False
PXD056608,False
PXD056609,False
PXD056613,False
PXD056614,False
PXD056617,False
PXD056619,False
PXD056620,False
PXD056622,False
PXD056625,False
PXD056626,False
PXD056628,False
PXD056636,False
PXD056645,False
PXD056647,False
PXD056649,False
PXD056650,False
PXD056651,False
PXD056652,False
PXD056653,False
PXD056659,False
PXD056661,False
PXD056662,False
PXD056666,False
PXD056670,False
PXD056672,False
PXD056674,False
PXD056675,False
PXD056676,False
PXD056677,False
PXD056678,False
PXD056679,False
PXD056680,False
PXD056681,False
PXD056682,False
PXD056683,False
PXD056684,False
PXD056688,False
PXD056689,False
PXD056690,False
PXD056692,False
PXD056694,False
PXD056695,False
PXD056696,False
PXD056697,False
PXD056698,False
PXD056699,False
PXD056700,False
PXD056701,False
PXD056702,False
PXD056703,False
PXD056704,False
PXD056705,False
PXD056710,False
PXD056717,False
PXD056720,False
PXD056721,False
PXD056723,False
PXD056728,False
PXD056732,False
PXD056734,False
PXD056736,False
PXD056737,False
PXD056740,False
PXD056750,False
PXD056752,False
PXD056755,False
PXD056756,False
PXD056757,False
PXD056758,False
PXD056759,False
PXD056760,False
PXD056761,False
PXD056771,False
PXD056775,False
PXD056778,False
PXD056779,False
PXD056781,False
PXD056782,False
PXD056783,False
PXD056787,False
PXD056788,False
PXD056789,False
PXD056790,False
PXD056791,False
PXD056794,False
PXD056796,False
PXD056797,False
PXD056804,False
PXD056805,False
PXD056806,False
PXD056810,False
PXD056811,False
PXD056813,False
PXD056814,False
PXD056815,False
PXD056816,False
PXD056821,False
PXD056825,False
PXD056826,False
PXD056827,False
PXD056828,False
PXD056840,False
PXD056845,False
PXD056847,False
PXD056848,False
PXD056853,False
PXD056855,False
PXD056857,False
PXD056859,False
PXD056863,False
PXD056864,False
PXD056865,False
PXD056866,False
PXD056867,False
PXD056869,False
PXD056871,False
PXD056873,False
PXD056875,False
PXD056876,False
PXD056884,False
PXD056888,False
PXD056889,False
PXD056894,False
PXD056897,False
PXD056898,False
PXD056902,False
PXD056903,False
PXD056904,False
PXD056906,False
PXD056907,False
PXD056908,False
PXD056909,False
PXD056910,False
PXD056911,False
PXD056912,False
PXD056913,False
PXD056914,False
PXD056915,False
PXD056918,False
PXD056927,False
PXD056929,False
PXD056930,False
PXD056937,False
PXD056940,False
PXD056941,False
PXD056942,False
PXD056943,False
PXD056946,False
PXD056947,False
PXD056948,False
PXD056949,False
PXD056950,False
PXD056951,False
PXD056953,False
PXD056954,False
PXD056955,False
PXD056956,False
PXD056957,False
PXD056965,False
PXD056968,False
PXD056970,False
PXD056971,False
PXD056973,False
PXD056975,False
PXD056976,False
PXD056977,False
PXD056978,False
PXD056979,False
PXD056980,False
PXD056982,False
PXD056996,False
PXD057003,False
PXD057005,False
PXD057007,False
PXD057009,False
PXD057010,False
PXD057012,False
PXD057016,False
PXD057017,False
PXD057018,False
PXD057019,False
PXD057020,False
PXD057021,False
PXD057022,False
PXD057023,False
PXD057024,False
PXD057026,False
PXD057028,False
PXD057029,False
PXD057031,False
PXD057032,False
PXD057033,False
PXD057034,False
PXD057035,False
PXD057047,False
PXD057048,False
PXD057050,False
PXD057053,False
PXD057055,False
PXD057056,False
PXD057057,False
PXD057058,False
PXD057060,False
PXD057061,False
PXD057066,False
PXD057067,False
PXD057069,False
PXD057071,False
PXD057076,False
PXD057080,False
PXD057081,False
PXD057088,False
PXD057093,False
PXD057095,False
PXD057096,False
PXD057097,False
PXD057098,False
PXD057101,False
PXD057102,False
PXD057104,False
PXD057105,False
PXD057108,False
PXD057110,False
PXD057113,False
PXD057114,False
PXD057116,False
PXD057118,False
PXD057120,False
PXD057122,False
PXD057129,False
PXD057139,False
PXD057140,False
PXD057141,False
PXD057145,False
PXD057146,False
PXD057148,False
PXD057149,False
PXD057150,False
PXD057152,False
PXD057153,False
PXD057155,False
PXD057157,False
PXD057158,False
PXD057159,False
PXD057160,False
PXD057161,False
PXD057162,False
PXD057165,False
PXD057166,False
PXD057177,False
PXD057179,False
PXD057183,False
PXD057184,False
PXD057186,False
PXD057187,False
PXD057190,False
PXD057192,False
PXD057194,False
PXD057196,False
PXD057198,False
PXD057199,False
PXD057200,False
PXD057203,False
PXD057205,False
PXD057208,False
PXD057210,False
PXD057211,False
PXD057212,False
PXD057215,False
PXD057219,False
PXD057220,False
PXD057221,False
PXD057224,False
PXD057225,False
PXD057226,False
PXD057229,True
PXD057244,False
PXD057245,False
PXD057247,False
PXD057248,False
PXD057252,False
PXD057253,False
PXD057257,False
PXD057258,False
PXD057259,False
PXD057261,False
PXD057262,False
PXD057263,False
PXD057264,False
PXD057265,False
PXD057266,False
PXD057269,False
PXD057272,False
PXD057275,False
PXD057276,False
PXD057281,False
PXD057282,False
PXD057286,False
PXD057287,False
PXD057289,False
PXD057291,False
PXD057292,False
PXD057294,False
PXD057298,False
PXD057299,False
PXD057300,False
PXD057301,False
PXD057303,False
PXD057304,False
PXD057306,False
PXD057307,False
PXD057308,False
PXD057309,False
PXD057310,False
PXD057311,False
PXD057312,False
PXD057313,False
PXD057314,False
PXD057315,False
PXD057316,False
PXD057317,False
PXD057318,False
PXD057319,False
PXD057320,False
PXD057324,False
PXD057325,False
PXD057334,False
PXD057335,False
PXD057336,False
PXD057343,False
PXD057346,False
PXD057347,True
PXD057348,False
PXD057349,False
PXD057350,False
PXD057351,False
PXD057353,False
PXD057357,False
PXD057359,False
PXD057360,False
PXD057361,False
PXD057362,False
PXD057364,False
PXD057365,False
PXD057366,False
PXD057367,False
PXD057372,False
PXD057373,False
PXD057374,False
PXD057383,False
PXD057388,False
PXD057389,False
PXD057390,False
PXD057391,False
PXD057392,False
PXD057393,False
PXD057394,False
PXD057395,False
PXD057399,False
PXD057401,False
PXD057403,False
PXD057404,False
PXD057405,False
PXD057407,False
PXD057409,False
PXD057410,False
PXD057415,False
PXD057419,False
PXD057422,False
PXD057426,False
PXD057429,False
PXD057430,False
PXD057431,False
PXD057432,False
PXD057436,False
PXD057441,False
PXD057442,False
PXD057443,False
PXD057444,False
PXD057447,False
PXD057448,False
PXD057450,False
PXD057452,False
PXD057454,False
PXD057455,False
PXD057456,False
PXD057460,False
PXD057461,False
PXD057462,False
PXD057467,False
PXD057468,False
PXD057469,False
PXD057470,False
PXD057471,False
PXD057472,True
PXD057481,False
PXD057483,False
PXD057486,False
PXD057487,False
PXD057488,False
PXD057491,False
PXD057492,False
PXD057496,False
PXD057502,False
PXD057511,False
PXD057513,False
PXD057514,False
PXD057519,False
PXD057520,False
PXD057521,False
PXD057524,False
PXD057525,False
PXD057527,False
PXD057528,False
PXD057532,False
PXD057533,False
PXD057536,False
PXD057537,False
PXD057539,False
PXD057540,False
PXD057543,False
PXD057544,False
PXD057545,False
PXD057547,False
PXD057548,False
PXD057550,False
PXD057551,False
PXD057554,False
PXD057566,False
PXD057568,False
PXD057572,False
PXD057573,False
PXD057575,False
PXD057576,False
PXD057579,False
PXD057581,False
PXD057584,False
PXD057585,False
PXD057586,False
PXD057588,False
PXD057596,False
PXD057599,False
PXD057601,False
PXD057602,False
PXD057606,False
PXD057607,False
PXD057610,False
PXD057612,False
PXD057614,False
PXD057615,False
PXD057620,False
PXD057622,False
PXD057625,False
PXD057628,False
PXD057629,False
PXD057632,False
PXD057635,False
PXD057643,False
PXD057645,False
PXD057647,False
PXD057648,False
PXD057651,False
PXD057652,False
PXD057653,False
PXD057654,False
PXD057656,False
PXD057661,False
PXD057662,False
PXD057666,False
PXD057668,False
PXD057669,False
PXD057670,False
PXD057671,False
PXD057672,False
PXD057673,False
PXD057674,False
PXD057676,False
PXD057677,False
PXD057683,False
PXD057685,False
PXD057686,False
PXD057687,False
PXD057691,False
PXD057692,False
PXD057694,False
PXD057696,False
PXD057698,False
PXD057699,False
PXD057700,False
PXD057701,False
PXD057702,False
PXD057703,False
PXD057704,False
PXD057705,False
PXD057706,False
PXD057707,False
PXD057708,False
PXD057709,False
PXD057710,False
PXD057712,False
PXD057713,False
PXD057726,False
PXD057727,False
PXD057735,False
PXD057739,False
PXD057743,False
PXD057744,False
PXD057745,False
PXD057746,False
PXD057747,False
PXD057750,False
PXD057751,False
PXD057754,False
PXD057756,False
PXD057758,False
PXD057759,False
PXD057760,False
PXD057761,False
PXD057778,False
PXD057782,False
PXD057783,False
PXD057784,False
PXD057789,False
PXD057790,False
PXD057793,False
PXD057794,False
PXD057795,False
PXD057797,False
PXD057798,False
PXD057799,False
PXD057800,False
PXD057803,False
PXD057804,False
PXD057805,False
PXD057806,False
PXD057808,False
PXD057810,False
PXD057811,False
PXD057812,False
PXD057813,False
PXD057824,False
PXD057826,False
PXD057829,False
PXD057832,False
PXD057836,False
PXD057838,False
PXD057839,False
PXD057841,False
PXD057842,False
PXD057843,False
PXD057847,False
PXD057848,False
PXD057851,False
PXD057854,False
PXD057859,False
PXD057861,False
PXD057863,False
PXD057865,False
PXD057867,False
PXD057868,False
PXD057885,False
PXD057886,False
PXD057888,False
PXD057889,False
PXD057890,False
PXD057891,False
PXD057892,False
PXD057894,False
PXD057898,False
PXD057902,False
PXD057905,False
PXD057906,False
PXD057907,False
PXD057908,False
PXD057910,False
PXD057911,False
PXD057920,True
PXD057925,False
PXD057926,False
PXD057928,False
PXD057931,False
PXD057932,False
PXD057933,False
PXD057937,False
PXD057939,False
PXD057942,False
PXD057944,False
PXD057946,False
PXD057947,False
PXD057948,False
PXD057950,False
PXD057951,False
PXD057952,False
PXD057954,False
PXD057956,False
PXD057957,False
PXD057961,False
PXD057963,False
PXD057965,False
PXD057968,False
PXD057969,False
PXD057975,False
PXD057984,False
PXD057987,False
PXD057988,False
PXD057989,False
PXD057990,False
PXD057991,False
PXD057993,False
PXD057995,False
PXD057996,False
PXD057999,False
PXD058002,False
PXD058003,False
PXD058004,False
PXD058005,False
PXD058006,False
PXD058007,False
PXD058009,False
PXD058011,False
PXD058012,False
PXD058013,False
PXD058014,False
PXD058016,False
PXD058023,False
PXD058024,False
PXD058027,False
PXD058033,False
PXD058036,False
PXD058037,False
PXD058038,False
PXD058040,False
PXD058041,False
PXD058042,False
PXD058044,False
PXD058045,False
PXD058046,False
PXD058047,False
PXD058048,False
PXD058049,False
PXD058050,False
PXD058053,False
PXD058054,False
PXD058056,False
PXD058072,False
PXD058075,False
PXD058079,False
PXD058080,False
PXD058081,False
PXD058082,False
PXD058083,False
PXD058084,False
PXD058085,False
PXD058087,False
PXD058089,False
PXD058090,False
PXD058091,False
PXD058094,False
PXD058095,False
PXD058096,False
PXD058097,False
PXD058098,False
PXD058102,False
PXD058106,False
PXD058121,False
PXD058129,False
PXD058130,False
PXD058131,False
PXD058133,False
PXD058134,False
PXD058135,False
PXD058138,False
PXD058139,False
PXD058141,False
PXD058142,False
PXD058143,True
PXD058145,False
PXD058147,False
PXD058150,False
PXD058153,False
PXD058156,False
PXD058160,False
PXD058162,False
PXD058164,False
PXD058165,False
PXD058166,False
PXD058168,False
PXD058169,True
PXD058170,False
PXD058171,False
PXD058173,False
PXD058174,False
PXD058176,False
PXD058178,False
PXD058183,False
PXD058184,False
PXD058185,False
PXD058186,False
PXD058189,False
PXD058191,False
PXD058192,False
PXD058193,False
PXD058194,False
PXD058195,False
PXD058196,False
PXD058197,False
PXD058199,False
PXD058218,False
PXD058221,False
PXD058227,False
PXD058230,False
PXD058232,False
PXD058233,False
PXD058234,False
PXD058235,False
PXD058236,False
PXD058237,False
PXD058239,False
PXD058240,False
PXD058243,False
PXD058245,False
PXD058247,False
PXD058248,False
PXD058250,False
PXD058253,False
PXD058255,False
PXD058256,False
PXD058259,False
PXD058265,False
PXD058267,False
PXD058271,True
PXD058272,False
PXD058273,False
PXD058275,False
PXD058276,False
PXD058279,False
PXD058280,False
PXD058283,False
PXD058284,False
PXD058285,False
PXD058286,False
PXD058287,False
PXD058288,False
PXD058290,False
PXD058292,False
PXD058294,False
PXD058295,False
PXD058296,False
PXD058297,False
PXD058308,False
PXD058309,False
PXD058312,False
PXD058315,False
PXD058317,False
PXD058318,False
PXD058320,False
PXD058323,False
PXD058325,False
PXD058327,False
PXD058328,False
PXD058329,False
PXD058330,False
PXD058335,False
PXD058337,False
PXD058340,False
PXD058342,False
PXD058344,False
PXD058345,False
PXD058347,False
PXD058348,False
PXD058352,False
PXD058353,False
PXD058362,False
PXD058368,False
PXD058369,False
PXD058370,False
PXD058372,False
PXD058373,False
PXD058375,False
PXD058376,False
PXD058379,False
PXD058381,False
PXD058384,False
PXD058385,False
PXD058390,False
PXD058393,False
PXD058394,False
PXD058399,False
PXD058407,False
PXD058409,False
PXD058411,False
PXD058412,False
PXD058413,False
PXD058416,False
PXD058417,False
PXD058418,False
PXD058419,False
PXD058421,False
PXD058422,False
PXD058424,False
PXD058425,False
PXD058426,False
PXD058427,False
PXD058428,False
PXD058429,False
PXD058430,False
PXD058432,False
PXD058433,False
PXD058435,False
PXD058436,True
PXD058437,False
PXD058441,False
PXD058447,False
PXD058448,False
PXD058457,True
PXD058464,False
PXD058465,True
PXD058466,False
PXD058467,False
PXD058468,False
PXD058471,False
PXD058474,False
PXD058478,False
PXD058480,False
PXD058481,False
PXD058482,False
PXD058485,False
PXD058489,False
PXD058490,False
PXD058491,False
PXD058494,False
PXD058514,False
PXD058516,True
PXD058521,False
PXD058522,False
PXD058523,False
PXD058528,False
PXD058529,False
PXD058530,False
PXD058532,False
PXD058533,False
PXD058534,False
PXD058535,False
PXD058539,False
PXD058540,False
PXD058541,False
PXD058542,False
PXD058544,False
PXD058545,False
PXD058546,False
PXD058550,True
PXD058551,False
PXD058555,False
PXD058558,False
PXD058559,False
PXD058562,False
PXD058564,False
PXD058566,False
PXD058567,False
PXD058569,False
PXD058570,False
PXD058571,False
PXD058573,False
PXD058574,False
PXD058576,False
PXD058579,False
PXD058582,False
PXD058584,False
PXD058588,False
PXD058589,False
PXD058596,False
PXD058597,False
PXD058598,False
PXD058601,False
PXD058604,False
PXD058606,False
PXD058609,False
PXD058611,False
PXD058612,False
PXD058613,False
PXD058616,False
PXD058617,False
PXD058618,False
PXD058621,False
PXD058623,False
PXD058624,False
PXD058625,False
PXD058626,False
PXD058627,False
PXD058629,False
PXD058633,False
PXD058634,False
PXD058641,False
PXD058644,False
PXD058646,False
PXD058648,False
PXD058649,False
PXD058651,False
PXD058653,False
PXD058654,False
PXD058655,False
PXD058656,False
PXD058659,False
PXD058661,False
PXD058664,False
PXD058665,False
PXD058668,False
PXD058676,False
PXD058686,False
PXD058689,False
PXD058690,False
PXD058691,False
PXD058693,False
PXD058694,False
PXD058695,False
PXD058696,False
PXD058697,False
PXD058698,False
PXD058699,False
PXD058700,False
PXD058701,False
PXD058702,False
PXD058704,False
PXD058706,False
PXD058707,False
PXD058708,False
PXD058709,False
PXD058710,False
PXD058715,False
PXD058726,False
PXD058727,False
PXD058728,False
PXD058731,False
PXD058732,False
PXD058734,False
PXD058735,False
PXD058736,False
PXD058737,False
PXD058740,False
PXD058743,False
PXD058744,False
PXD058748,False
PXD058749,False
PXD058751,False
PXD058752,False
PXD058753,False
PXD058762,False
PXD058763,False
PXD058764,False
PXD058766,False
PXD058768,False
PXD058769,False
PXD058773,False
PXD058775,False
PXD058777,False
PXD058779,False
PXD058781,False
PXD058785,False
PXD058789,False
PXD058790,False
PXD058791,False
PXD058793,False
PXD058801,False
PXD058802,False
PXD058805,False
PXD058806,False
PXD058807,False
PXD058808,False
PXD058810,False
PXD058811,False
PXD058812,False
PXD058814,False
PXD058815,False
PXD058816,False
PXD058817,False
PXD058818,False
PXD058819,False
PXD058821,False
PXD058823,False
PXD058824,False
PXD058827,False
PXD058828,False
PXD058829,False
PXD058830,False
PXD058833,False
PXD058840,False
PXD058843,False
PXD058845,False
PXD058846,False
PXD058847,False
PXD058851,False
PXD058852,False
PXD058853,False
PXD058854,False
PXD058855,False
PXD058857,False
PXD058858,False
PXD058863,False
PXD058865,False
PXD058867,False
PXD058868,False
PXD058872,False
PXD058873,False
PXD058874,False
PXD058875,False
PXD058877,False
PXD058880,False
PXD058882,False
PXD058896,False
PXD058897,False
PXD058898,False
PXD058899,False
PXD058901,False
PXD058903,False
PXD058905,False
PXD058906,False
PXD058907,False
PXD058908,False
PXD058910,False
PXD058911,False
PXD058912,False
PXD058913,False
PXD058914,False
PXD058918,False
PXD058933,False
PXD058936,False
PXD058937,False
PXD058938,False
PXD058939,False
PXD058940,False
PXD058941,False
PXD058942,False
PXD058943,False
PXD058944,False
PXD058948,False
PXD058949,False
PXD058950,False
PXD058952,False
PXD058954,False
PXD058955,False
PXD058960,False
PXD058961,False
PXD058963,False
PXD058970,False
PXD058971,False
PXD058977,True
PXD058978,False
PXD058981,False
PXD058985,False
PXD058988,False
PXD058989,False
PXD058990,False
PXD058991,False
PXD058992,False
PXD058993,False
PXD058994,False
PXD058995,False
PXD058997,False
PXD058998,False
PXD059000,False
PXD059003,False
PXD059004,False
PXD059006,False
PXD059008,False
PXD059009,False
PXD059010,False
PXD059011,False
PXD059013,False
PXD059014,False
PXD059015,False
PXD059025,False
PXD059026,False
PXD059037,False
PXD059040,False
PXD059041,False
PXD059044,False
PXD059046,False
PXD059047,False
PXD059048,False
PXD059051,False
PXD059054,False
PXD059055,False
PXD059057,True
PXD059059,False
PXD059060,False
PXD059065,False
PXD059066,False
PXD059068,False
PXD059070,False
PXD059074,False
PXD059079,False
PXD059080,False
PXD059082,False
PXD059083,False
PXD059084,False
PXD059087,False
PXD059088,False
PXD059089,False
PXD059090,False
PXD059092,False
PXD059093,False
PXD059096,False
PXD059097,False
PXD059098,False
PXD059099,False
PXD059100,False
PXD059108,False
PXD059109,False
PXD059112,False
PXD059114,False
PXD059115,False
PXD059116,False
PXD059118,False
PXD059123,False
PXD059125,False
PXD059131,False
PXD059132,False
PXD059137,False
PXD059143,False
PXD059146,False
PXD059147,False
PXD059148,False
PXD059152,False
PXD059153,False
PXD059154,False
PXD059156,False
PXD059158,False
PXD059159,False
PXD059160,False
PXD059164,False
PXD059165,False
PXD059166,False
PXD059168,False
PXD059170,False
PXD059171,False
PXD059172,False
PXD059174,False
PXD059176,False
PXD059177,False
PXD059180,False
PXD059181,False
PXD059186,False
PXD059189,False
PXD059190,False
PXD059191,False
PXD059194,False
PXD059196,False
PXD059211,False
PXD059213,False
PXD059217,False
PXD059218,False
PXD059219,False
PXD059220,False
PXD059236,False
PXD059240,False
PXD059243,False
PXD059262,False
PXD059264,False
PXD059267,False
PXD059270,False
PXD059271,False
PXD059275,False
PXD059278,False
PXD059279,False
PXD059280,False
PXD059283,False
PXD059287,False
PXD059302,False
PXD059313,False
PXD059315,False
PXD059316,False
PXD059319,False
PXD059339,False
PXD059343,False
PXD059345,False
PXD059350,False
PXD059353,False
PXD059356,False
PXD059358,False
PXD059369,False
PXD059374,False
PXD059377,False
PXD059384,False
PXD059385,False
PXD059386,False
PXD059387,False
PXD059390,True
PXD059392,False
PXD059395,False
PXD059407,False
PXD059411,False
PXD059416,True
PXD059419,True
PXD059420,False
PXD059421,True
PXD059422,False
PXD059425,False
PXD059426,False
PXD059427,False
PXD059428,True
PXD059430,False
PXD059431,False
PXD059432,False
PXD059433,False
PXD059435,False
PXD059437,False
PXD059441,False
PXD059451,False
PXD059455,False
PXD059459,False
PXD059460,False
PXD059463,False
PXD059464,False
PXD059465,False
PXD059466,False
PXD059467,False
PXD059468,False
PXD059470,False
PXD059471,False
PXD059473,False
PXD059474,False
PXD059488,False
PXD059494,False
PXD059495,False
PXD059496,False
PXD059497,False
PXD059498,False
PXD059501,False
PXD059507,False
PXD059509,False
PXD059510,False
PXD059511,False
PXD059512,False
PXD059513,False
PXD059514,False
PXD059518,False
PXD059519,False
PXD059520,False
PXD059522,False
PXD059538,False
PXD059539,False
PXD059541,False
PXD059544,True
PXD059545,False
PXD059546,False
PXD059547,False
